967106,Oudtshoorn,Oudtshoorn,-33.60047,22.19955,PPLA3,ZA,76708,Africa/Johannesburg
975436,Mmabatho,Mmabatho,-25.85,25.63333,PPLX,ZA,76754,Africa/Johannesburg
957487,Sasolburg,Sasolburg,-26.81358,27.81695,PPLA2,ZA,77016,Africa/Johannesburg
946058,Mthatha,Mthatha,-31.58893,28.78443,PPL,ZA,78663,Africa/Johannesburg
1019704,Bethlehem,Bethlehem,-28.23078,28.30707,PPLA3,ZA,83654,Africa/Johannesburg
965401,Phuthaditjhaba,Phuthaditjhaba,-28.52423,28.81582,PPLA2,ZA,84258,Africa/Johannesburg
965241,Piet Retief,Piet Retief,-27.00706,30.81323,PPLA3,ZA,84349,Africa/Johannesburg
1007400,Dundee,Dundee,-28.16678,30.23371,PPLA2,ZA,84413,Africa/Johannesburg
981827,Louis Trichardt,Louis Trichardt,-23.04385,29.90319,PPLA3,ZA,86854,Africa/Johannesburg
941966,Warmbaths,Warmbaths,-24.88333,28.28333,PPL,ZA,90210,Africa/Johannesburg
1000501,Grahamstown,Grahamstown,-33.30422,26.53276,PPLA3,ZA,91548,Africa/Johannesburg
1011031,Delmas,Delmas,-26.1466,28.68322,PPLA3,ZA,92046,Africa/Johannesburg
952192,Stilfontein,Stilfontein,-26.84493,26.76829,PPL,ZA,93110,Africa/Johannesburg
3361025,Stellenbosch,Stellenbosch,-33.93462,18.86676,PPLA3,ZA,94263,Africa/Johannesburg
986083,Kutloanong,Kutloanong,-27.83333,26.75,PPL,ZA,95008,Africa/Johannesburg
980921,Mabopane,Mabopane,-25.49768,28.10065,PPL,ZA,97417,Africa/Johannesburg
964315,Mokopane,Mokopane,-24.19436,29.00974,PPLA3,ZA,101090,Africa/Johannesburg
1019760,Bethal,Bethal,-26.45794,29.46553,PPL,ZA,101919,Africa/Johannesburg
986846,Kroonstad,Kroonstad,-27.65036,27.23488,PPLA3,ZA,103992,Africa/Johannesburg
963516,Queenstown,Queenstown,-31.89756,26.87533,PPLA2,ZA,105309,Africa/Johannesburg
965528,Phalaborwa,Phalaborwa,-23.94299,31.14107,PPLA3,ZA,109468,Africa/Johannesburg
971534,Nelspruit,Nelspruit,-25.47448,30.97033,PPLA,ZA,110159,Africa/Johannesburg
1015621,Brits,Brits,-25.63473,27.78022,PPLA3,ZA,122497,Africa/Johannesburg
943882,Virginia,Virginia,-28.10391,26.86593,PPL,ZA,122502,Africa/Johannesburg
964349,Potchefstroom,Potchefstroom,-26.71667,27.1,PPLA3,ZA,123669,Africa/Johannesburg
965289,Polokwane,Polokwane,-23.90449,29.46885,PPLA,ZA,123749,Africa/Johannesburg
958724,Rustenburg,Rustenburg,-25.66756,27.24208,PPLA3,ZA,124064,Africa/Johannesburg
3359041,Worcester,Worcester,-33.64651,19.44852,PPLA2,ZA,127597,Africa/Johannesburg
963230,Randfontein,Randfontein,-26.1844,27.70203,PPLA2,ZA,133654,Africa/Johannesburg
1019330,Bhisho,Bhisho,-32.84721,27.44218,PPLA,ZA,137287,Africa/Johannesburg
973111,Mpumalanga,Mpumalanga,-29.81292,30.63646,PPL,ZA,140121,Africa/Johannesburg
970566,Nigel,Nigel,-26.43138,28.47713,PPL,ZA,140644,Africa/Johannesburg
1005646,eMbalenhle,eMbalenhle,-26.53333,29.06667,PPL,ZA,141741,Africa/Johannesburg
990930,Kimberley,Kimberley,-28.73226,24.76232,PPLA,ZA,142089,Africa/Johannesburg
967476,Orkney,Orkney,-26.98023,26.67272,PPL,ZA,145801,Africa/Johannesburg
973709,Mossel Bay,Mossel Bay,-34.18307,22.14605,PPLA3,ZA,150000,Africa/Johannesburg
942470,Vryheid,Vryheid,-27.76952,30.79165,PPLA3,ZA,150012,Africa/Johannesburg
976361,Middelburg,Middelburg,-25.77507,29.46482,PPLA2,ZA,154706,Africa/Johannesburg
940316,Westonaria,Westonaria,-26.31905,27.6486,PPLA3,ZA,156831,Africa/Johannesburg
1105776,Midrand,Midrand,-25.98953,28.12843,PPL,ZA,173009,Africa/Johannesburg
1002145,George,George,-33.963,22.46173,PPLA2,ZA,174582,Africa/Johannesburg
989921,Klerksdorp,Klerksdorp,-26.85213,26.66672,PPLA2,ZA,178921,Africa/Johannesburg
1014073,Carletonville,Carletonville,-26.36094,27.39767,PPLA3,ZA,182304,Africa/Johannesburg
952865,Springs,Springs,-26.25,28.4,PPLX,ZA,186394,Africa/Johannesburg
3363094,Paarl,Paarl,-33.73378,18.97523,PPLA3,ZA,190000,Africa/Johannesburg
936374,Roodepoort,Roodepoort,-26.1625,27.8725,PPL,ZA,225000,Africa/Johannesburg
946877,Uitenhage,Uitenhage,-33.75757,25.3971,PPL,ZA,228912,Africa/Johannesburg
1105777,Centurion,Centurion,-25.85891,28.18577,PPL,ZA,233386,Africa/Johannesburg
944986,Vanderbijlpark,Vanderbijlpark,-26.71171,27.83795,PPLA3,ZA,246754,Africa/Johannesburg
962367,Richards Bay,Richards Bay,-28.78301,32.03768,PPLA2,ZA,252968,Africa/Johannesburg
939270,Witbank,Witbank,-25.87133,29.23323,PPLA3,ZA,262491,Africa/Johannesburg
1016181,Brakpan,Brakpan,-26.23656,28.36938,PPL,ZA,305692,Africa/Johannesburg
1016670,Botshabelo,Botshabelo,-29.27016,26.7052,PPL,ZA,309714,Africa/Johannesburg
8764562,Diepsloot,Diepsloot,-25.93312,28.01213,PPLX,ZA,350000,Africa/Johannesburg
986822,Krugersdorp,Krugersdorp,-26.08577,27.77515,PPLA3,ZA,378821,Africa/Johannesburg
971421,Newcastle,Newcastle,-27.75796,29.9318,PPLA2,ZA,404838,Africa/Johannesburg
940909,Welkom,Welkom,-27.97742,26.73506,PPLA2,ZA,431944,Africa/Johannesburg
1017780,Boksburg,Boksburg,-26.21197,28.25958,PPL,ZA,445168,Africa/Johannesburg
1018725,Bloemfontein,Bloemfontein,-29.12107,26.214,PPLA,ZA,463064,Africa/Johannesburg
944385,Vereeniging,Vereeniging,-26.67313,27.92615,PPLA2,ZA,474681,Africa/Johannesburg
1006984,East London,East London,-33.01529,27.91162,PPLA2,ZA,478676,Africa/Johannesburg
949880,Tembisa,Tembisa,-25.99636,28.2268,PPL,ZA,511655,Africa/Johannesburg
1020098,Benoni,Benoni,-26.18848,28.32078,PPL,ZA,605344,Africa/Johannesburg
965301,Pietermaritzburg,Pietermaritzburg,-29.61679,30.39278,PPLA,ZA,750845,Africa/Johannesburg
964420,Port Elizabeth,Port Elizabeth,-33.91799,25.57007,PPLA2,ZA,967677,Africa/Johannesburg
964137,Pretoria,Pretoria,-25.74486,28.18783,PPLC,ZA,1619438,Africa/Johannesburg
953781,Soweto,Soweto,-26.26781,27.85849,PPL,ZA,1695047,Africa/Johannesburg
993800,Johannesburg,Johannesburg,-26.20227,28.04363,PPLA,ZA,2026469,Africa/Johannesburg
1007311,Durban,Durban,-29.8579,31.0292,PPLA2,ZA,3120282,Africa/Johannesburg
3369157,Cape Town,Cape Town,-33.92584,18.42322,PPLA,ZA,3433441,Africa/Johannesburg
993911,Jeffrey\'s Bay,Jeffrey\'s Bay,-34.05045,24.90768,PPL,ZA,11698,Africa/Johannesburg
964408,Port Saint John\'s,Port Saint John\'s,-31.62291,29.54477,PPL,ZA,5939,Africa/Johannesburg
